obs_date,obs_lat,obs_lon,obs_source,chl_type,in_situ_chl,NASA_chlor_a,TPCA_chl,chl_ci,chl_ocx,CI,MBR,max_blue_rrs,rrs443,rrs490,rrs510,rrs560,rrs665,MEI,day_radius,pixel_radius,sat_start_date,sat_end_date,sat_start_lat,sat_end_lat,sat_start_lon,sat_end_lon,validation_set
2003-09-08,-2.999,235.078,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1917,0.2163,0.2163,0.2306,0.1881,-0.00090,3.40543,0.00474,0.00474,0.00436,0.00300,0.00139,0.00010,0.460,2,1,2003-09-06,2003-09-10,-3.042,-2.875,-3.042,-2.875,1
2003-09-08,-3.001,220.055,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1471,0.1059,0.1059,0.1249,0.0896,-0.00206,5.37881,0.00705,0.00705,0.00540,0.00317,0.00131,0.00007,0.460,2,1,2003-09-06,2003-09-10,-3.125,-2.958,-3.125,-2.958,1
2003-09-09,-5.999,235.038,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1523,0.1449,0.1449,0.1755,0.1243,-0.00142,4.45815,0.00556,0.00556,0.00471,0.00301,0.00125,0.00007,0.460,2,1,2003-09-07,2003-09-11,-6.042,-5.875,-6.042,-5.875,1
2003-09-09,-7.962,235.011,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1513,0.1195,0.1195,0.1415,0.1019,-0.00182,5.01284,0.00651,0.00651,0.00515,0.00316,0.00130,0.00009,0.460,2,1,2003-09-07,2003-09-11,-8.042,-7.875,-8.042,-7.875,0
2003-09-09,-6.999,235.033,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1554,0.1412,0.1412,0.1576,0.1216,-0.00162,4.51645,0.00625,0.00625,0.00516,0.00329,0.00138,0.00009,0.460,2,1,2003-09-07,2003-09-11,-7.042,-6.875,-7.042,-6.875,1
2003-09-18,-5.149,220.074,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1513,0.1648,0.1648,0.1404,0.1411,-0.00184,4.11735,0.00740,0.00740,0.00583,0.00381,0.00180,0.00026,0.460,2,1,2003-09-16,2003-09-20,-5.208,-5.042,-5.208,-5.042,1
2003-09-18,-4.002,219.903,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1595,0.1635,0.1635,0.1759,0.1414,-0.00141,4.11215,0.00587,0.00587,0.00494,0.00318,0.00143,0.00013,0.460,2,1,2003-09-16,2003-09-20,-4.125,-3.958,-4.125,-3.958,1
2003-09-19,-1.990,220.033,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1347,0.1547,0.1547,0.1504,0.1337,-0.00171,4.26081,0.00679,0.00679,0.00544,0.00343,0.00159,0.00017,0.460,2,1,2003-09-17,2003-09-21,-2.042,-1.875,-2.042,-1.875,1
2003-09-19,-1.002,220.023,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1595,0.1936,0.1936,0.1823,0.1674,-0.00135,3.68246,0.00613,0.00613,0.00518,0.00344,0.00167,0.00021,0.460,2,1,2003-09-17,2003-09-21,-1.125,-0.958,-1.125,-0.958,0
2003-09-20,0.000,220.000,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1544,0.1951,0.1951,0.1910,0.1690,-0.00126,3.65977,0.00580,0.00580,0.00491,0.00328,0.00158,0.00019,0.460,2,1,2003-09-18,2003-09-22,-0.125,0.042,-0.125,0.042,1
2003-09-21,1.499,220.034,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2227,0.1983,0.1983,0.1705,0.1725,-0.00147,3.61007,0.00685,0.00685,0.00570,0.00384,0.00190,0.00025,0.460,2,1,2003-09-19,2003-09-23,1.375,1.542,1.375,1.542,1
2003-09-21,1.000,220.046,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2113,0.2281,0.2281,0.2045,0.1990,-0.00113,3.27758,0.00604,0.00604,0.00521,0.00366,0.00184,0.00022,0.460,2,1,2003-09-19,2003-09-23,0.875,1.042,0.875,1.042,1
2003-09-21,2.021,219.991,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1782,0.2005,0.2005,0.1747,0.1744,-0.00143,3.58373,0.00671,0.00671,0.00555,0.00377,0.00187,0.00024,0.460,2,1,2003-09-19,2003-09-23,1.958,2.125,1.958,2.125,1
2003-09-21,0.498,219.910,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2321,0.2494,0.2494,0.2158,0.2149,-0.00103,3.11166,0.00587,0.00587,0.00507,0.00364,0.00189,0.00026,0.460,2,1,2003-09-19,2003-09-23,0.375,0.542,0.375,0.542,0
2003-09-22,3.000,219.994,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1564,0.1898,0.1898,0.1484,0.1647,-0.00174,3.72219,0.00777,0.00777,0.00616,0.00419,0.00209,0.00028,0.460,2,1,2003-09-20,2003-09-24,2.875,3.042,2.875,3.042,0
2003-09-22,3.996,220.041,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2010,0.2135,0.2135,0.1678,0.1864,-0.00150,3.42660,0.00744,0.00744,0.00600,0.00424,0.00217,0.00030,0.460,2,1,2003-09-20,2003-09-24,3.875,4.042,3.875,4.042,0
2003-09-23,5.999,219.969,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0767,0.1603,0.1603,0.1067,0.1379,-0.00236,4.17814,0.00929,0.00929,0.00695,0.00440,0.00222,0.00036,0.460,2,1,2003-09-21,2003-09-25,5.875,6.042,5.875,6.042,1
2003-09-23,7.004,219.890,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0829,0.1352,0.1352,0.0542,0.1161,-0.00363,4.64450,0.01315,0.01315,0.00910,0.00560,0.00283,0.00047,0.460,2,1,2003-09-21,2003-09-25,6.958,7.125,6.958,7.125,1
2003-09-23,5.004,220.023,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1637,0.1578,0.1578,0.1437,0.1365,-0.00180,4.20499,0.00724,0.00724,0.00576,0.00367,0.00172,0.00018,0.460,2,1,2003-09-21,2003-09-25,4.958,5.125,4.958,5.125,1
2003-09-23,7.997,219.830,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0732,0.1122,0.1122,0.0481,0.0963,-0.00386,5.17420,0.01297,0.01297,0.00872,0.00515,0.00251,0.00044,0.460,2,1,2003-09-21,2003-09-25,7.875,8.042,7.875,8.042,0
2003-09-24,9.000,219.750,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0746,0.0816,0.0816,0.0587,0.0690,-0.00348,6.13832,0.01087,0.01087,0.00711,0.00393,0.00177,0.00022,0.460,2,1,2003-09-22,2003-09-26,8.875,9.042,8.875,9.042,1
2003-10-23,1.505,204.993,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1233,0.1632,0.1632,0.1635,0.1418,-0.00155,4.10421,0.00639,0.00639,0.00515,0.00324,0.00156,0.00017,0.497,2,1,2003-10-21,2003-10-25,1.458,1.625,1.458,1.625,0
2003-10-23,0.999,205.743,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1316,0.1536,0.1536,0.1769,0.1316,-0.00140,4.30250,0.00563,0.00563,0.00465,0.00288,0.00131,0.00009,0.497,2,1,2003-10-21,2003-10-25,0.875,1.042,0.875,1.042,1
2003-10-23,0.504,205.017,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1554,0.1718,0.1718,0.1749,0.1497,-0.00142,3.96258,0.00605,0.00605,0.00503,0.00324,0.00153,0.00017,0.497,2,1,2003-10-21,2003-10-25,0.458,0.625,0.458,0.625,1
2003-10-23,1.983,205.006,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1057,0.1425,0.1425,0.1338,0.1237,-0.00193,4.47086,0.00738,0.00738,0.00566,0.00353,0.00165,0.00017,0.497,2,1,2003-10-21,2003-10-25,1.875,2.042,1.875,2.042,1
2003-10-24,0.028,204.991,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1368,0.2037,0.2037,0.1973,0.1730,-0.00120,3.60297,0.00567,0.00567,0.00488,0.00326,0.00157,0.00017,0.497,2,1,2003-10-22,2003-10-26,-0.042,0.125,-0.042,0.125,1
2003-10-24,-0.991,205.046,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2196,0.2113,0.2113,0.2180,0.1844,-0.00101,3.45193,0.00507,0.00507,0.00450,0.00305,0.00147,0.00016,0.497,2,1,2003-10-22,2003-10-26,-1.042,-0.875,-1.042,-0.875,1
2003-10-24,-1.491,205.029,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1668,0.1868,0.1868,0.1899,0.1624,-0.00127,3.75646,0.00573,0.00573,0.00490,0.00323,0.00153,0.00016,0.497,2,1,2003-10-22,2003-10-26,-1.542,-1.375,-1.542,-1.375,1
2003-10-24,-0.498,205.024,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1948,0.2177,0.2177,0.2203,0.1896,-0.00099,3.38769,0.00508,0.00508,0.00451,0.00309,0.00150,0.00017,0.497,2,1,2003-10-22,2003-10-26,-0.542,-0.375,-0.542,-0.375,1
2003-10-25,-0.335,205.045,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1668,0.2155,0.2155,0.2234,0.1872,-0.00096,3.41645,0.00493,0.00493,0.00442,0.00302,0.00144,0.00014,0.497,2,1,2003-10-23,2003-10-27,-0.458,-0.292,-0.458,-0.292,1
2003-10-26,-4.913,205.014,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0953,0.1084,0.1084,0.1242,0.0922,-0.00207,5.29718,0.00711,0.00711,0.00549,0.00320,0.00134,0.00009,0.497,2,1,2003-10-24,2003-10-28,-4.958,-4.792,-4.958,-4.792,0
2003-10-26,-4.013,204.995,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0964,0.1364,0.1364,0.1494,0.1160,-0.00172,4.64753,0.00648,0.00648,0.00518,0.00315,0.00139,0.00010,0.497,2,1,2003-10-24,2003-10-28,-4.125,-3.958,-4.125,-3.958,1
2003-10-27,-5.993,205.011,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1036,0.1281,0.1281,0.1493,0.1093,-0.00172,4.81297,0.00635,0.00635,0.00517,0.00312,0.00132,0.00008,0.497,2,1,2003-10-25,2003-10-29,-6.042,-5.875,-6.042,-5.875,1
2003-10-27,-6.993,205.024,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1513,0.1443,0.1443,0.1626,0.1236,-0.00156,4.47236,0.00611,0.00611,0.00505,0.00309,0.00137,0.00007,0.497,2,1,2003-10-25,2003-10-29,-7.042,-6.875,-7.042,-6.875,1
2003-11-03,-8.008,189.963,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1347,0.0980,0.0980,0.0981,0.0829,-0.00252,5.60588,0.00827,0.00827,0.00581,0.00330,0.00147,0.00015,0.584,2,1,2003-11-01,2003-11-05,-8.125,-7.958,-8.125,-7.958,0
2003-11-04,-4.972,189.986,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0818,0.1259,0.1259,0.1021,0.1054,-0.00244,4.91711,0.00870,0.00870,0.00638,0.00384,0.00177,0.00018,0.584,2,1,2003-11-02,2003-11-06,-5.042,-4.875,-5.042,-4.875,1
2003-11-04,-7.001,189.982,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1171,0.1174,0.1174,0.0849,0.1022,-0.00279,5.00286,0.00971,0.00971,0.00685,0.00418,0.00194,0.00026,0.584,2,1,2003-11-02,2003-11-06,-7.125,-6.958,-7.125,-6.958,0
2003-11-05,-2.502,189.961,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2341,0.2025,0.2025,0.1713,0.1769,-0.00146,3.54841,0.00692,0.00692,0.00556,0.00385,0.00195,0.00027,0.584,2,1,2003-11-03,2003-11-07,-2.625,-2.458,-2.625,-2.458,0
2003-11-05,-2.999,189.970,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1741,0.1786,0.1786,0.1522,0.1548,-0.00169,3.87767,0.00726,0.00726,0.00571,0.00382,0.00187,0.00024,0.584,2,1,2003-11-03,2003-11-07,-3.042,-2.875,-3.042,-2.875,1
2003-11-05,-3.992,189.979,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0850,0.1325,0.1325,0.0765,0.1135,-0.00298,4.70954,0.01093,0.01093,0.00774,0.00491,0.00232,0.00025,0.584,2,1,2003-11-03,2003-11-07,-4.042,-3.875,-4.042,-3.875,0
2003-11-06,-0.503,189.943,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1844,0.2013,0.2013,0.1896,0.1736,-0.00127,3.59379,0.00598,0.00598,0.00504,0.00339,0.00166,0.00021,0.584,2,1,2003-11-04,2003-11-08,-0.625,-0.458,-0.625,-0.458,0
2003-11-06,-2.193,189.971,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1554,0.1643,0.1643,0.1684,0.1418,-0.00150,4.10455,0.00622,0.00622,0.00508,0.00326,0.00151,0.00014,0.584,2,1,2003-11-04,2003-11-08,-2.292,-2.125,-2.292,-2.125,0
2003-11-06,-1.502,189.952,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1782,0.2071,0.2071,0.2073,0.1791,-0.00111,3.51985,0.00542,0.00542,0.00471,0.00316,0.00154,0.00015,0.584,2,1,2003-11-04,2003-11-08,-1.625,-1.458,-1.625,-1.458,0
2003-11-06,-1.000,189.957,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2186,0.2048,0.2048,0.2018,0.1783,-0.00116,3.53001,0.00559,0.00559,0.00481,0.00325,0.00158,0.00018,0.584,2,1,2003-11-04,2003-11-08,-1.125,-0.958,-1.125,-0.958,0
2003-11-06,-0.034,189.922,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1886,0.2040,0.2040,0.1880,0.1783,-0.00129,3.52979,0.00612,0.00612,0.00519,0.00350,0.00173,0.00024,0.584,2,1,2003-11-04,2003-11-08,-0.125,0.042,-0.125,0.042,0
2003-11-07,0.490,189.923,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1875,0.2222,0.2222,0.2014,0.1944,-0.00116,3.33000,0.00593,0.00593,0.00507,0.00352,0.00178,0.00026,0.584,2,1,2003-11-05,2003-11-09,0.375,0.542,0.375,0.542,1
2003-11-07,1.001,189.951,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1875,0.2289,0.2289,0.2137,0.2016,-0.00105,3.24912,0.00562,0.00562,0.00487,0.00340,0.00173,0.00023,0.584,2,1,2003-11-05,2003-11-09,0.958,1.125,0.958,1.125,0
2003-11-07,1.995,189.987,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2041,0.1943,0.1943,0.1890,0.1667,-0.00128,3.69206,0.00582,0.00582,0.00489,0.00324,0.00158,0.00020,0.584,2,1,2003-11-05,2003-11-09,1.875,2.042,1.875,2.042,1
2003-11-07,1.503,189.968,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2631,0.2298,0.2298,0.2083,0.2010,-0.00110,3.25599,0.00582,0.00582,0.00497,0.00350,0.00179,0.00025,0.584,2,1,2003-11-05,2003-11-09,1.458,1.625,1.458,1.625,0
2003-11-08,4.005,190.006,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2062,0.2009,0.2009,0.1818,0.1747,-0.00135,3.57865,0.00637,0.00637,0.00529,0.00348,0.00178,0.00023,0.584,2,1,2003-11-06,2003-11-10,3.958,4.125,3.958,4.125,0
2003-11-08,2.511,189.954,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1585,0.1874,0.1874,0.1363,0.1626,-0.00190,3.75396,0.00829,0.00829,0.00649,0.00430,0.00221,0.00035,0.584,2,1,2003-11-06,2003-11-10,2.458,2.625,2.458,2.625,1
2003-11-08,3.012,189.958,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1937,0.2057,0.2057,0.1552,0.1799,-0.00165,3.50934,0.00783,0.00783,0.00623,0.00425,0.00223,0.00034,0.584,2,1,2003-11-06,2003-11-10,2.958,3.125,2.958,3.125,1
2003-11-09,5.024,189.997,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1854,0.2248,0.2248,0.1739,0.1941,-0.00144,3.33333,0.00713,0.00713,0.00578,0.00396,0.00214,0.00038,0.584,2,1,2003-11-07,2003-11-11,4.958,5.125,4.958,5.125,0
2003-11-09,7.000,189.995,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0421,0.0813,0.0813,0.0189,0.0680,-0.00562,6.18133,0.01722,0.01722,0.01022,0.00569,0.00279,0.00051,0.584,2,1,2003-11-07,2003-11-11,6.875,7.042,6.875,7.042,1
2003-11-10,8.007,190.000,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0484,0.0710,0.0710,0.0282,0.0594,-0.00486,6.57626,0.01459,0.01459,0.00866,0.00464,0.00222,0.00034,0.584,2,1,2003-11-08,2003-11-12,7.958,8.125,7.958,8.125,1
2003-11-20,0.599,165.048,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1061,0.1150,0.1150,0.0419,0.0978,-0.00412,5.12963,0.01385,0.01385,0.00929,0.00548,0.00270,0.00051,0.584,2,1,2003-11-18,2003-11-22,0.542,0.708,0.542,0.708,1
2003-11-21,-1.007,165.056,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0906,0.0577,0.0577,0.0565,0.0475,-0.00355,7.23272,0.01046,0.01046,0.00676,0.00343,0.00145,0.00010,0.584,2,1,2003-11-19,2003-11-23,-1.125,-0.958,-1.125,-0.958,1
2003-11-21,-1.308,165.035,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1193,0.0524,0.0524,0.0642,0.0425,-0.00331,7.55573,0.00963,0.00963,0.00625,0.00309,0.00127,0.00007,0.584,2,1,2003-11-19,2003-11-23,-1.375,-1.208,-1.375,-1.208,0
2003-11-23,-5.003,165.129,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1121,0.0926,0.0926,0.0974,0.0782,-0.00253,5.77450,0.00832,0.00832,0.00588,0.00335,0.00144,0.00006,0.584,2,1,2003-11-21,2003-11-25,-5.125,-4.958,-5.125,-4.958,0
2003-11-24,-6.599,164.566,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0761,0.1143,0.1143,0.0549,0.0975,-0.00361,5.13826,0.01230,0.01230,0.00827,0.00489,0.00239,0.00035,0.584,2,1,2003-11-22,2003-11-26,-6.708,-6.542,-6.708,-6.542,0
2003-11-24,-6.001,165.040,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0942,0.0875,0.0875,0.0895,0.0733,-0.00269,5.96220,0.00867,0.00867,0.00606,0.00342,0.00145,0.00008,0.584,2,1,2003-11-22,2003-11-26,-6.125,-5.958,-6.125,-5.958,0
2003-11-24,-8.019,164.497,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0772,0.0769,0.0769,0.0425,0.0653,-0.00409,6.30041,0.01271,0.01271,0.00819,0.00460,0.00202,0.00019,0.584,2,1,2003-11-22,2003-11-26,-8.125,-7.958,-8.125,-7.958,0
2003-11-28,-7.589,180.491,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1312,0.0804,0.0804,0.1106,0.0671,-0.00229,6.22073,0.00729,0.00729,0.00527,0.00280,0.00117,0.00003,0.584,2,1,2003-11-26,2003-11-30,-7.708,-7.542,-7.708,-7.542,0
2003-11-29,-5.600,180.476,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1598,0.1196,0.1196,0.1069,0.1021,-0.00235,5.00664,0.00838,0.00838,0.00605,0.00364,0.00167,0.00012,0.584,2,1,2003-11-27,2003-12-01,-5.708,-5.542,-5.708,-5.542,0
2003-11-29,-7.007,180.495,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1682,0.1112,0.1112,0.1136,0.0949,-0.00224,5.21471,0.00780,0.00780,0.00566,0.00333,0.00150,0.00009,0.584,2,1,2003-11-27,2003-12-01,-7.125,-6.958,-7.125,-6.958,1
2003-11-30,-2.301,180.477,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1896,0.1640,0.1640,0.1947,0.1420,-0.00122,4.10005,0.00512,0.00512,0.00433,0.00274,0.00125,0.00009,0.584,2,1,2003-11-28,2003-12-02,-2.375,-2.208,-2.375,-2.208,1
2003-11-30,-4.589,180.469,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1085,0.1252,0.1252,0.1107,0.1075,-0.00229,4.85997,0.00829,0.00829,0.00611,0.00368,0.00171,0.00014,0.584,2,1,2003-11-28,2003-12-02,-4.708,-4.542,-4.708,-4.542,1
2003-11-30,-2.596,180.472,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1765,0.1442,0.1442,0.1706,0.1236,-0.00147,4.47297,0.00574,0.00574,0.00466,0.00284,0.00128,0.00008,0.584,2,1,2003-11-28,2003-12-02,-2.708,-2.542,-2.708,-2.542,1
2003-11-30,-3.598,180.465,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1264,0.1247,0.1247,0.1215,0.1072,-0.00211,4.86719,0.00761,0.00761,0.00572,0.00342,0.00156,0.00014,0.584,2,1,2003-11-28,2003-12-02,-3.708,-3.542,-3.708,-3.542,1
2003-12-01,-1.599,180.467,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1765,0.2066,0.2066,0.2291,0.1809,-0.00092,3.49613,0.00452,0.00452,0.00405,0.00272,0.00129,0.00014,0.362,2,1,2003-11-29,2003-12-03,-1.708,-1.542,-1.708,-1.542,0
2003-12-01,-1.292,180.480,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1550,0.1791,0.1791,0.2062,0.1556,-0.00111,3.86425,0.00497,0.00497,0.00429,0.00278,0.00129,0.00010,0.362,2,1,2003-11-29,2003-12-03,-1.375,-1.208,-1.375,-1.208,1
2003-12-01,-0.298,180.458,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2516,0.2203,0.2203,0.2367,0.1919,-0.00086,3.35957,0.00451,0.00451,0.00400,0.00278,0.00134,0.00012,0.362,2,1,2003-11-29,2003-12-03,-0.375,-0.208,-0.375,-0.208,1
2003-12-01,-0.596,180.469,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2946,0.1851,0.1851,0.2086,0.1600,-0.00109,3.79387,0.00495,0.00495,0.00425,0.00281,0.00130,0.00011,0.362,2,1,2003-11-29,2003-12-03,-0.708,-0.542,-0.708,-0.542,1
2003-12-03,3.004,180.502,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1181,0.0996,0.0996,0.1016,0.0851,-0.00245,5.53020,0.00824,0.00824,0.00612,0.00347,0.00149,0.00008,0.362,2,1,2003-12-01,2003-12-05,2.958,3.125,2.958,3.125,0
2004-01-28,10.000,163.967,"WOD: Boyer et al., 2018",Fluorescence,0.0350,0.0252,0.0252,0.0322,0.0190,-0.00461,9.87802,0.01228,0.01228,0.00687,0.00333,0.00124,0.00009,0.332,2,1,2004-01-26,2004-01-30,9.875,10.042,9.875,10.042,0
2004-01-28,8.000,163.983,"WOD: Boyer et al., 2018",Fluorescence,0.0950,0.0458,0.0458,0.0745,0.0363,-0.00303,8.01856,0.00864,0.00864,0.00568,0.00285,0.00108,0.00005,0.332,2,1,2004-01-26,2004-01-30,7.875,8.042,7.875,8.042,0
2004-02-08,2.183,164.967,"WOD: Boyer et al., 2018",Fluorescence,0.0650,0.0636,0.0636,0.0840,0.0534,-0.00281,6.89206,0.00846,0.00846,0.00570,0.00297,0.00123,0.00006,0.370,2,1,2004-02-06,2004-02-10,2.125,2.292,2.125,2.292,1
2004-02-16,-0.150,164.983,"WOD: Boyer et al., 2018",Fluorescence,0.0950,0.1172,0.1172,0.0745,0.0999,-0.00303,5.06758,0.01050,0.01050,0.00708,0.00420,0.00207,0.00026,0.370,2,1,2004-02-14,2004-02-18,-0.208,-0.042,-0.208,-0.042,1
2004-02-18,-0.017,157.017,"WOD: Boyer et al., 2018",Fluorescence,0.0950,0.1158,0.1158,0.0617,0.0988,-0.00339,5.10088,0.01163,0.01163,0.00806,0.00472,0.00228,0.00032,0.370,2,1,2004-02-16,2004-02-20,-0.125,0.042,-0.125,0.042,1
2004-02-19,-0.017,151.017,"WOD: Boyer et al., 2018",Fluorescence,0.0700,0.0638,0.0638,0.0854,0.0532,-0.00278,6.89918,0.00844,0.00844,0.00578,0.00297,0.00122,0.00001,0.370,2,1,2004-02-17,2004-02-21,-0.125,0.042,-0.125,0.042,1
2004-03-30,8.016,249.885,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1864,0.1477,0.1477,0.1681,0.1276,-0.00150,4.38680,0.00593,0.00593,0.00489,0.00294,0.00135,0.00009,-0.036,2,1,2004-03-28,2004-04-01,7.958,8.125,7.958,8.125,0
2004-03-30,7.009,249.864,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1165,0.1317,0.1317,0.1471,0.1126,-0.00175,4.73175,0.00652,0.00652,0.00514,0.00300,0.00138,0.00009,-0.036,2,1,2004-03-28,2004-04-01,6.958,7.125,6.958,7.125,0
2004-04-01,3.001,249.775,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1717,0.2175,0.2175,0.2012,0.1901,-0.00116,3.38098,0.00597,0.00597,0.00500,0.00343,0.00176,0.00020,0.358,2,1,2004-03-30,2004-04-03,2.958,3.125,2.958,3.125,0
2004-04-01,3.970,249.831,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1398,0.1618,0.1618,0.1596,0.1399,-0.00160,4.14041,0.00657,0.00657,0.00504,0.00330,0.00159,0.00015,0.358,2,1,2004-03-30,2004-04-03,3.875,4.042,3.875,4.042,1
2004-04-02,2.092,249.692,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2293,0.2222,0.2222,0.2284,0.1941,-0.00092,3.33432,0.00500,0.00500,0.00443,0.00304,0.00150,0.00011,0.358,2,1,2004-03-31,2004-04-04,2.042,2.208,2.042,2.208,1
2004-04-03,0.083,250.040,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2231,0.2357,0.2357,0.2302,0.2079,-0.00091,3.18200,0.00519,0.00519,0.00465,0.00323,0.00163,0.00016,0.358,2,1,2004-04-01,2004-04-05,-0.042,0.125,-0.042,0.125,0
2004-04-04,-1.963,250.038,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2783,0.2897,0.2897,0.2574,0.2518,-0.00070,2.79656,0.00524,0.00524,0.00485,0.00350,0.00187,0.00018,0.358,2,1,2004-04-02,2004-04-06,-2.042,-1.875,-2.042,-1.875,0
2004-04-04,-2.499,250.019,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2550,0.2213,0.2213,0.2028,0.1933,-0.00115,3.34342,0.00601,0.00601,0.00514,0.00354,0.00180,0.00019,0.358,2,1,2004-04-02,2004-04-06,-2.542,-2.375,-2.542,-2.375,0
2004-04-04,-1.501,250.077,MBARI: Strutton & Chavez. 2008,Fluorescence,0.5358,0.5427,0.5427,0.4343,0.4909,0.00029,1.86001,0.00422,0.00393,0.00422,0.00356,0.00227,0.00023,0.358,2,1,2004-04-02,2004-04-06,-1.625,-1.458,-1.625,-1.458,1
2004-04-04,-0.998,250.098,MBARI: Strutton & Chavez. 2008,Fluorescence,0.6130,0.4033,0.4033,0.3376,0.3641,-0.00019,2.20885,0.00455,0.00451,0.00455,0.00353,0.00206,0.00021,0.358,2,1,2004-04-02,2004-04-06,-1.042,-0.875,-1.042,-0.875,1
2004-04-04,-0.501,250.096,MBARI: Strutton & Chavez. 2008,Fluorescence,0.4475,0.4023,0.4023,0.3388,0.3637,-0.00018,2.21021,0.00443,0.00440,0.00443,0.00346,0.00200,0.00019,0.358,2,1,2004-04-02,2004-04-06,-0.625,-0.458,-0.625,-0.458,0
2004-04-05,-4.080,249.996,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2722,0.2419,0.2419,0.1987,0.2095,-0.00118,3.16570,0.00651,0.00651,0.00525,0.00376,0.00206,0.00031,0.358,2,1,2004-04-03,2004-04-07,-4.125,-3.958,-4.125,-3.958,0
